x,y
1.4405882550736484,-0.4180717504481905
1.4447596156407712,-0.4180697823031101
1.448932367493947,-0.4180678201408442
1.4531065102206264,-0.4180658649573543
1.45728204500986,-0.41806391442823976
1.4614589713301471,-0.4180619694821017
1.4656372897885754,-0.41806002975724665
1.4698170014627778,-0.41805809462953347
1.4739981064304775,-0.41805616403252244
1.4781806045698118,-0.4180542389183211
1.4823644963114135,-0.41805231902365386
1.4865497811919848,-0.4180504048252486
1.4907364582129012,-0.4180484970854706
1.494924527513108,-0.4180465959597058
1.499113988161421,-0.4180447015499537
1.5033048396593018,-0.41804281413137606
1.5074970820729756,-0.4180409336247643
1.5116907164343054,-0.4180390595723091
1.515885742829903,-0.418037191757859
1.5200821627608607,-0.41803533028335926
1.524279976570167,-0.4180334748901676
1.5284791841755785,-0.41803162598523513
1.5326797849397205,-0.4180297843880435
1.5368817794048732,-0.4180279500414473
1.5410851652662805,-0.4180261238364812
1.545289942649874,-0.4180243060253975
1.549496111185849,-0.41802249664716157
1.5537036706489433,-0.41802069545288717
1.557912620506742,-0.4180189028053729
1.5621229629434783,-0.4180171175923752
1.566334697535144,-0.4180153399608039
1.5705478254319802,-0.418013569959181
1.5747623474630252,-0.41801180784887637
1.5789782630220526,-0.41801005349111814
1.583195570880828,-0.41800830822364693
1.5874142715657373,-0.41800657147314524
1.5916343643623017,-0.4180048436390093
1.5958558485560412,-0.4180031251206353
1.600078724623276,-0.41800141565175913
1.6043029922894718,-0.41799971509946177
1.6085286516722865,-0.4179980235207085
1.6127557031242845,-0.4179963408749548
1.6169841472544404,-0.4179946670921694
1.6212139841268576,-0.41799300216498064
1.6254452136895539,-0.41799134650733216
1.62967783619894,-0.4179897000897372
1.6339118513996613,-0.4179880630905091
1.6381472587282513,-0.41798643574694766
1.642384058275981,-0.417984818171007
1.6466222496130136,-0.4179832103545301
1.6508618325995366,-0.4179816124537106
1.6551028073728131,-0.41798002439476867
1.6593451743318828,-0.4179784459708214
1.6635889333195126,-0.41797687725782956
1.6678340851852809,-0.4179753181868387
1.6720806299682853,-0.4179737687339824
1.6763285676968662,-0.417972228984771
1.680577898079935,-0.41797069918587454
1.6848286210852506,-0.417969179453368
1.689080735927462,-0.41796766991657114
1.6933342425137472,-0.41796617072212383
1.6975891407820465,-0.4179646818684376
1.701845430838866,-0.41796320324856606
1.7061031124325106,-0.41796173497944866
1.7103621865955887,-0.4179602766213197
1.7146226532028292,-0.41795882821209995
1.7188845125073526,-0.41795738981606767
1.723147764796874,-0.4179559616159294
1.7274124102855937,-0.41795454354273115
1.7316784479790048,-0.4179531361767123
1.7359458781172543,-0.4179517395377404
1.7402147003508306,-0.4179503535689463
1.7444849141579304,-0.4179489780412118
1.74875651938287,-0.41794761309144846
1.7530295167255032,-0.4179462580000953
1.7573039059009283,-0.417944912774877
1.7615796874959104,-0.41794357753359856
1.7658568621007595,-0.41794225259413625
1.770135429322527,-0.41794093777791774
1.7744153891950996,-0.41793963338372586
1.7786967417039543,-0.4179383392835108
1.782979486582031,-0.41793705554218036
1.7872636235622692,-0.41793578222464234
1.791549152822709,-0.4179345192876248
1.7958360737722339,-0.4179332667789474
1.8001243866641794,-0.4179320246781159
1.804414091654409,-0.41793079283189144
1.8087051890121406,-0.41792957097558836
1.8129976787657134,-0.417928359081345
1.817291561107289,-0.41792715701891986
1.8215868361502228,-0.4179259646768662
1.8258835038155166,-0.417924782143293
1.8301815638679035,-0.41792360965534514
1.8344810164041876,-0.4179224471334655
1.8387818608578397,-0.41792129428450264
1.843084097208463,-0.41792015114067665
1.847387725517061,-0.41791901791598624
1.851692746017321,-0.41791789502424276
1.8559991585759783,-0.4179167824546559
1.8603069638074963,-0.4179156784618614
1.8646161617081227,-0.4179145831849284
1.8689267523376334,-0.4179134965767334
1.8732387356067088,-0.41791241905443877
1.877552111546848,-0.4179113506589752
1.8818668797460247,-0.4179102919779962
1.8861830399765271,-0.41790924356511977
1.8905005920665319,-0.417908205379169
1.8948195360462246,-0.417907176471291
1.8991398716228292,-0.41790615692101407
1.90346159944297,-0.4179051462708184
1.9077847196002187,-0.41790414394066155
1.9121092323984414,-0.41790314968834463
1.9164351381425986,-0.4179021637648926
1.9207624373273617,-0.4179011857763783
1.925091129287013,-0.41790021607095
1.9294212142083327,-0.41789925472639444
1.9337526916139183,-0.4178983017132995
1.9380855608484102,-0.4178973567106189
1.942419821773562,-0.4178964198496539
1.9467554742831377,-0.41789549079781085
1.9510925180498422,-0.4178945695346154
1.9554309535024212,-0.41789365584788624
1.9597707815735368,-0.4178927494508749
1.9641120021250311,-0.41789185021528824
1.9684546160424274,-0.4178909578426806
1.9727986235655044,-0.41789007214883345
1.9771440245066025,-0.4178891931549284
1.9814908182330173,-0.41788832105526447
1.9858390050577646,-0.41788745567626606
1.9901885829420027,-0.41788659697886005
1.9945395527610048,-0.41788574498291614
1.9988919144350727,-0.41788489936901624
2.0032456678845088,-0.41788405981774207
2.007600813162445,-0.4178832265420392
2.0119573513631424,-0.41788239836185964
2.016315282017632,-0.4178815757829383
2.0206746055240252,-0.41788075856141504
2.025035322280433,-0.41787994645342963
2.029397432021448,-0.4178791396215556
2.0337609343259317,-0.41787833768648575
2.0381258291938855,-0.4178775406482199
2.042492116421511,-0.4178767482618354
2.0468597957443015,-0.41787596018310047
2.0512288670267576,-0.4178751762788145
2.0555993306516953,-0.4178743964336688
2.059971186438083,-0.4178736204399814
2.064344434638262,-0.4178728480143034
2.0687190757025915,-0.41787207879888866
2.073095109660642,-0.41787131259387306
2.0774725365232327,-0.4178705496292115
2.081851356468449,-0.4178697896493169
2.086231569284309,-0.4178690323594952
2.090613174509901,-0.4178682773357192
2.094996172213288,-0.41786752442879477
2.099380562086184,-0.41786677367851716
2.10376634394302,-0.41786602493962965
2.1081535178139554,-0.4178652781231111
2.112542084076251,-0.41786453311946775
2.1169320427797356,-0.4178637899054077
2.121323394455984,-0.41786304738664504
2.125716139539445,-0.4178623051846452
2.1301102781736994,-0.41786156280329806
2.134505810005154,-0.41786081993900126
2.138902735288629,-0.41786007591144114
2.1433010531277175,-0.41785933127509417
2.14770076313736,-0.41785858580117513
2.152101864906025,-0.4178578396117453
2.1565043582942622,-0.41785709292010736
2.1609082426296604,-0.4178563460833493
2.1653135200723037,-0.41785559733827
2.169720190142,-0.41785484696128666
2.1741282534185946,-0.41785409432384685
2.178537710705542,-0.41785333856013906
2.1829485623311324,-0.41785257930852715
2.1873608070021553,-0.41785181801562454
2.191774445214606,-0.41785105414185064
2.1961894762673886,-0.41785028655133516
2.2006058989605797,-0.4178495132618268
2.2050237131542647,-0.41784873408963363
2.2094429198157997,-0.4178479558146668
2.21386351843115,-0.417847177618449
2.2182855095900753,-0.41784639511024446
2.222708894377275,-0.4178455997224263
2.2271336728257034,-0.4178447917632622
2.2315598448812524,-0.4178439792846329
2.235987410538242,-0.4178431590374752
2.24041636923997,-0.4178423329521705
2.2448467204297327,-0.4178415029591003
2.2492784644786665,-0.4178406677713435
2.2537116005943814,-0.41783982548995646
2.2581461291164726,-0.41783897692877214
2.262582050139101,-0.41783812105836965
2.267019363756426,-0.41783725684932793
2.2714580699056754,-0.41783638498792774
2.2758981693461005,-0.41783550345740955
2.2803396617523073,-0.41783461312209885
2.2847825472964955,-0.4178337134066022
2.2892268262761037,-0.417832803317058
2.2936724987224393,-0.4178318827488494
2.2981195641883745,-0.4178309510700305
2.3025680227991456,-0.4178300078621332
2.3070178743911485,-0.41782905270143944
2.311469118709645,-0.4178280852047719
2.3159217556935565,-0.417827104902804
2.3203757774646108,-0.41782619748160676
2.3248311838933784,-0.41782536250225927
2.329287975107439,-0.41782461663548875
2.333746153031438,-0.41782397109930053
2.338205715771256,-0.41782344869873395
2.3426666757882835,-0.4178229832384415
2.3471290277809476,-0.4178226017510365
2.351592772786463,-0.41782229123155357
2.3560579118420444,-0.41782203867502715
2.360524444256215,-0.4178218527514343
2.3649923690910764,-0.41782171167055504
2.369461686748585,-0.41782162477105517
2.3739323971956785,-0.4178215784218937
2.378404500399296,-0.4178215589920301
2.3828779963814775,-0.4178215755688248
2.3873528851899732,-0.41782160677854524
2.391829166824782,-0.4178216526211914
2.3963068413125517,-0.41782170591172335
2.400785908689385,-0.41782175868091237
2.4052663689712896,-0.41782180462593066
2.409748222144509,-0.41782184375964354
2.414231468232143,-0.4178218691910816
2.418716107226906,-0.4178218786067534
2.423202139107073,-0.4178218715876792
2.427689563881603,-0.41782184368904185
2.4321783814837343,-0.41782179847204953
2.4366685919115967,-0.4178217329127689
2.4411601951267894,-0.41782164705925773
2.4456531910672004,-0.4178215425288983
2.450147579689933,-0.4178214196673789
2.454643360993293,-0.4178212804474053
2.459140534932597,-0.4178211268696083
2.4636391015170793,-0.41782096061813345
2.468139060810503,-0.41782078261515576
2.4726404128343145,-0.4178205953363865
2.47714315767704,-0.41782039963282785
2.4816472954223414,-0.417820197377611
2.486152826067516,-0.4178199894082375
2.49065974948044,-0.4178197755833766
2.4951680656702226,-0.4178195565294867
2.4996777744085152,-0.4178193331015699
2.5041888755507378,-0.4178191053192344
2.508701369062795,-0.417818873570729
2.51321525507481,-0.41781863859893653
2.517730533438432,-0.41781840066354364
2.5222472046087367,-0.4178181595664244
2.5267652685323405,-0.41781791572508054
2.5312847252723003,-0.4178176692978516
2.535805574870701,-0.4178174203825185
2.5403278174141932,-0.4178171692055496
2.544851452577423,-0.4178169150360092
2.5493764804313117,-0.41781665805494667
2.5539029008730036,-0.4178163987200302
2.5584307137556026,-0.41781613787960875
2.5629599190257997,-0.4178158755518349
2.5674905166819646,-0.41781561146050533
2.5720225066676554,-0.4178153457094773
2.576555889077107,-0.4178150778598016
2.581090664175153,-0.4178148069513045
2.585626832109003,-0.4178145323032143
2.5901643927831874,-0.4178142566677448
2.594703346387662,-0.41781398014113985
2.599243692854847,-0.4178137031489777
2.603785431877727,-0.41781342535987176
2.608328563356877,-0.4178131476155152
2.612873087028284,-0.4178128690609978
2.617419002741011,-0.4178125901425957
2.6219663105372075,-0.4178123108251283
2.6265150106245274,-0.41781203099325015
2.6310651028589347,-0.4178117507019661
2.635616587769322,-0.41781147122205275
2.6401694653357786,-0.41781119254839133
2.6447237356582773,-0.4178109152607029
2.6492793988099415,-0.4178106400989254
2.6538364549209486,-0.41781036746253564
2.658394903410807,-0.4178100958788387
2.662954744389559,-0.41780982586747434
2.6675159776784376,-0.41780955775899264
2.6720786029780497,-0.4178092923850491
2.676642620086752,-0.4178090301712311
2.681208029365506,-0.41780877027838653
2.685774830728165,-0.4178085130308058
2.6903430244753346,-0.4178082582808174
2.6949126112164596,-0.41780800573873644
2.6994835914061475,-0.41780775509455487
2.704055964502028,-0.4178075073828372
2.7086297308700362,-0.4178072625986503
2.7132048901870007,-0.41780702101264944
2.7177814415834,-0.41780678280477157
2.722359384560511,-0.4178065484154164
2.726938719237983,-0.4178063176019711
2.7315194449210227,-0.4178060906002732
2.7361015620263167,-0.41780586761474886
2.740685071687278,-0.41780564898543554
2.745269973592292,-0.41780543482871624
2.7498562689924664,-0.4178052251623544
2.754443958082524,-0.4178050201786338
2.759033040749195,-0.4178048199874305
2.763623516435701,-0.4178046246749523
2.7682153855277134,-0.41780443437770237
2.7728086458827015,-0.41780424915862124
2.7774032975537097,-0.4178040691364608
2.781999340428306,-0.4178038944059524
2.786596774729939,-0.41780372505595514
2.791195599968316,-0.41780356118780676
2.7957958181041755,-0.41780340279351236
2.8003974288991342,-0.41780324997000534
2.8050004328669083,-0.41780310279258454
2.8096048306843797,-0.41780296134754835
2.814210622896211,-0.41780282571228194
2.8188178077781294,-0.41780269604982245
2.823426385186357,-0.4178025724753601
2.828036354294481,-0.4178024550068462
2.832647714146888,-0.4178023435070765
2.8372604633965337,-0.4178022379892103
2.841874604110528,-0.41780213894585355
2.846490135795195,-0.4178020464655771
2.851107059931545,-0.417801960574409
2.855725378528125,-0.4178018811020448
2.8603450920633318,-0.4178018082229348
2.864966199298836,-0.41780174173423934
2.869588701272342,-0.41780168169214005
2.874212596738725,-0.41780162822785627
2.8788378832655686,-0.41780158158100306
2.883464560943457,-0.41780154176085477
2.8880926289341056,-0.4178015087434033
2.8927220864376264,-0.41780148261921984
2.89735293424126,-0.4178014631988077
2.901985174294497,-0.4178014501127933
2.906618806077043,-0.4178014433740416
2.911253833741092,-0.41780144431323063
2.915890255482033,-0.41780145236878713
2.920528070763297,-0.4178014674503682
2.9251672790483143,-0.41780148946763124
2.9298078806947982,-0.4178015184808046
2.9344498730887527,-0.4178015543974354
2.9390932573504616,-0.4178015972571463
2.943738033059851,-0.41780164698204925
2.948384199796847,-0.41780170349425616
2.9530317578414986,-0.41780176684569253
2.95768070858532,-0.4178018370578876
2.9623310520283095,-0.41780191413084145
2.9669827884324236,-0.4178019980694929
2.971635917960984,-0.417802088877899
2.976290440986907,-0.4178021865619906
2.980946356339484,-0.4178022911945302
2.9856036643176562,-0.4178024027807873
2.990262364426734,-0.41780252104678167
2.9949224559002223,-0.4178026455014175
2.9995839385492116,-0.41780277611496913
3.004246813383121,-0.41780291374400014
3.008911080009189,-0.4178030581959483
3.0135767389879677,-0.4178032092237107
3.01824379128197,-0.4178033663225182
3.0229122369995465,-0.41780352953514227
3.0275820757787044,-0.4178036985816917
3.0322533077568594,-0.4178038732660132
3.0369259322821645,-0.4178040542860703
3.041599948391733,-0.41780424303418634
3.0462753559538904,-0.4178044394557167
3.050952155229534,-0.41780464123613453
3.055630345785607,-0.41780484883014646
3.0603099280777366,-0.4178050619215923
3.0649909030636646,-0.41780528020910684
3.069673270634137,-0.4178055033598858
3.0743570314607447,-0.4178057324679459
3.07904218581082,-0.41780596721157914
3.083728733524664,-0.41780620745597213
3.088416674048007,-0.4178064529080588
3.0931060076650416,-0.4178067036110606
3.0977967329935345,-0.417806958976032
3.102488850021751,-0.4178072189275047
3.107182358495773,-0.4178074833727832
3.1118772583586023,-0.417807752389851
3.116573549393669,-0.41780802591838273
3.1212712333089767,-0.41780830395000523
3.1259703099253033,-0.4178085864567633
3.130670779693226,-0.4178088732880747
3.1353726431277984,-0.41780916419888203
3.1400759006070635,-0.41780945914488776
3.1447805506072775,-0.41780975766744033
3.14948659355484,-0.4178100596513856
3.1541940288282024,-0.4178103648783394
3.1589028554488943,-0.41781067312621645
3.1636130731969017,-0.41781098418079565
3.168324682853025,-0.4178112981980693
3.17303768392956,-0.41781161496104063
3.1777520770574883,-0.41781193441349174
3.182467863417797,-0.4178122565386302
3.187185043022714,-0.4178125812358841
3.191903616244127,-0.41781290804141563
3.196623583488119,-0.4178132367455743
3.201344944233485,-0.41781356702575567
3.2060676973026405,-0.4178138986110529
3.21079184292447,-0.41781423120735633
3.21551737993005,-0.417814564835279
3.2202443080513157,-0.41781489920482257
3.2249726275143966,-0.4178152340978419
3.2297023390920288,-0.4178155692839058
3.2344334423954093,-0.41781590455869083
3.239165939245648,-0.41781624038219767
3.243899829663897,-0.4178165765408882
3.248635113824582,-0.417816912566116
3.253371791639579,-0.4178172476637449
3.258109863578679,-0.4178175817313041
3.2628493277645703,-0.4178179148849382
3.267590184470133,-0.4178182467780591
3.272332433187678,-0.4178185770503618
3.2770760731903943,-0.4178189051491831
3.281821103929035,-0.4178192306777363
3.286567527333301,-0.4178195533919466
3.291315342812386,-0.4178198728585455
3.2960645511194597,-0.4178201891031107
3.3008151534629473,-0.4178205024469913
3.305567150083846,-0.4178208125830219
3.310320540053766,-0.41782111936731464
3.31507532395515,-0.4178214227145327
3.3198315010631134,-0.417821722108483
3.3245890700159264,-0.41782201673178854
3.3293480308051544,-0.4178223064070878
3.334108383260246,-0.417822590415697
3.338870126895132,-0.4178228683543669
3.3436332622954428,-0.41782313996537446
3.3483977907606577,-0.4178234051623788
3.353163712073321,-0.417823663494852
3.3579310279255976,-0.4178239159680262
3.362699737569564,-0.417824162174087
3.3674698407335613,-0.41782440144493815
3.372241337145928,-0.41782463311248325
3.377014226987771,-0.41782485762211996
3.3817885086610713,-0.41782507230981514
3.3865641828506936,-0.41782527831729727
3.3913412493597206,-0.41782547519655755
3.3961197079912324,-0.41782566249958747
3.4008995588765094,-0.4178258405250594
3.405680802789873,-0.41782600891341926
3.4104634397313234,-0.417826167664667
3.4152474699766286,-0.4178263158639576
3.420032893841216,-0.4178264520058164
3.4248197115562347,-0.4178265758398563
3.4296079223196667,-0.4178266876997117
3.434397526392408,-0.4178267868920233
3.4391885234549457,-0.4178268732099928
3.4439809129865178,-0.41782694658728303
3.4487746948940177,-0.4178270066590768
3.4535698695806616,-0.41782705258125363
3.4583664368024065,-0.41782708409434227
3.4631643968484793,-0.4178271008047477
3.4679637502614455,-0.41782710234281634
3.4727644970455267,-0.4178270882880194
3.477566632818425,-0.41782710419267083
3.482370156159123,-0.4178271658735697
3.4871750646811734,-0.417827305225199
3.4919813562393722,-0.4178275601340801
3.4967890273790654,-0.4178279748168911
3.5015980925305956,-0.4178284494904814
3.5064085487863434,-0.4178290244743517
3.51122039913873,-0.41782968031003503
3.5160336445476257,-0.41783039703006075
3.5208482840343596,-0.417831187861242
3.525664315739065,-0.4178320361412753
3.530481740458827,-0.4178329490111478
3.5353005582044097,-0.4178339110389794
3.5401207689865766,-0.41783490679288965
3.5449423727981513,-0.4178359465607989
3.5497653692699185,-0.41783699342170544
3.5545897585601143,-0.41783806319889566
3.5594155404922247,-0.41783914811338746
3.5642427147613636,-0.4178402347287573
3.569071281335438,-0.4178413216306448
3.5739012405460513,-0.41784240430223757
3.578732592264831,-0.41784347708609426
3.5835653366508446,-0.41784453675929595
3.5883994739766263,-0.41784558163247193
3.5932350042735943,-0.41784660675746177
3.598071927518983,-0.41784761643320767
3.60291024382931,-0.41784860686171016
3.6077499529897263,-0.41784957889257773
3.6125910545733313,-0.4178505350730157
3.6174335486038345,-0.41785147434283587
3.622277434927332,-0.4178523992729119
3.6271227134019375,-0.41785331090844074
3.631969384100243,-0.41785421086695823
3.636817447383698,-0.4178551007404963
3.6416669033751563,-0.41785598271567614
3.646517752208421,-0.41785685797677136
3.6513699942067372,-0.41785772864291143
3.656223629349956,-0.4178585960606736
3.6610786571975242,-0.4178594608516153
3.665935077748577,-0.4178603243597137
3.670792890618539,-0.41786118618812434
3.675652095434031,-0.417862046638558
3.6805126919810007,-0.4178629058762026
3.6853746803244767,-0.41786376436452555
3.6902380601321467,-0.4178646217431772
3.6951028327840056,-0.4178654804861997
3.6999689980777064,-0.41786634055176247
3.704836556370674,-0.41786720256580073
3.709705508098427,-0.41786806712102986
3.71457585353054,-0.4178689348807578
3.7194475913414573,-0.4178698036132121
3.724320721859323,-0.4178706739567855
3.7291952446196848,-0.41787154654847636
3.734071158925281,-0.41787242262066676
3.738948464573569,-0.4178733021405482
3.743827161702041,-0.41787417902070273
3.7487072499335476,-0.41787505367485966
3.75358873016586,-0.41787593179728405
3.758471603526857,-0.417876820525982
3.7633558693029703,-0.4178777153429064
3.7682415287828097,-0.41787861249665353
3.773128581414114,-0.4178795135949677
3.7780170268159257,-0.4178804182875965
3.7829068646072868,-0.41788132622428725
3.7877980950421692,-0.41788223763854176
3.7926907169621678,-0.41788315490278954
3.7975847308637416,-0.4178840770002751
3.802480136724727,-0.41788500442503496
3.80737693450684,-0.4178859380304051
3.812275124206051,-0.4178868779062103
3.817174706322423,-0.41788782416555004
3.822075680839836,-0.4178887771677235
3.826978047851126,-0.41788973713564975
3.8318818074211105,-0.41789070424422053
3.836786959674146,-0.41789167877038547
3.841693504092751,-0.41789266095239985
3.8466014407802693,-0.4178936510311929
3.8515107695919872,-0.4178946492200056
3.85642149033179,-0.4178956557124976
3.861333602912792,-0.4178966707439389
3.866247107420401,-0.4178976947020757
3.8711620037291796,-0.417898727807492
3.876078291963323,-0.41789977034974607
3.8809959724966707,-0.4179008226463597
3.8859150455007656,-0.41790188499219444
3.8908355108786408,-0.41790295752600753
3.8957573688789897,-0.41790404050682184
3.9006806195032824,-0.41790513406122337
3.9056052625466915,-0.41790623819630623
3.910531297992119,-0.41790735298762005
3.915458725242913,-0.4179084785688003
3.920387543946242,-0.417909614938589
3.925317753961009,-0.41791076228087337
3.930249355590241,-0.4179119209913888
3.9351823485788935,-0.4179130912480533
3.9401167334172245,-0.4179142735725434
3.9450525103141647,-0.41791546838556
3.9499896798188177,-0.4179166759750444
3.954928242749005,-0.41791789636915583
3.9598681999051846,-0.41791912993197233
3.9648095500824323,-0.417920376136115
3.9697522929888285,-0.4179216346896665
3.974696427645824,-0.4179229053784272
3.9796419531625213,-0.4179241884503402
3.9845888678568073,-0.4179254834014175
3.9895371736018586,-0.41792679103561187
3.994486869509289,-0.41792811138152086
3.999437956533636,-0.41792944547965916
4.004390436145056,-0.4179307947875962
4.00934430844043,-0.41793215970661
4.014299575554263,-0.4179335390621736
4.019256238081185,-0.41793493363637624
4.024214295105559,-0.4179363429612644
4.029173744293394,-0.41793776606633243
4.034134586324696,-0.4179392030489985
4.039096818460919,-0.4179406528771752
4.044060440318307,-0.4179421152713664
4.0490254515929855,-0.4179435906877645
4.0539918525284895,-0.41794508027399063
4.0589596422051155,-0.4179465837083797
4.06392882676804,-0.41794810392137205
4.068899403619982,-0.417949639643
4.07387137395966,-0.4179511909792314
4.0788447389857945,-0.4179527580360343
4.083819497899239,-0.41795434074276344
4.088795648704209,-0.4179559380332665
4.093773192256039,-0.41795755036446597
4.098752127446334,-0.4179591770100503
4.103732453166689,-0.41796081724370826
